order_id,order_date,warehouse,carrier,route,product_type,day_of_week,season,promised_date,delay_days,actual_delivery_date,delivery_status,warehouse_processing_hours,distance_km,delivery_attempts
O00563,2026-05-14,Hyderabad-W1,BlueDart,South,Home,Sunday,Summer,2026-05-18,0,2026-05-18,On Time,7.5,1401.9,1
O00564,2025-12-20,Mumbai-W1,BlueDart,South,Fashion,Friday,Summer,2025-12-24,2,2025-12-26,Delayed,21.5,633.7,1
O00565,2025-08-22,Bengaluru-W1,XpressBees,South,Beauty,Thursday,Spring,2025-08-29,1,2025-08-30,Delayed,12.0,413.6,2
O00566,2025-11-15,Mumbai-W1,Delhivery,North,Beauty,Thursday,Monsoon,2025-11-22,1,2025-11-23,Delayed,10.6,1346.4,1
O00567,2025-01-19,Delhi-W1,Delhivery,West,Home,Sunday,Spring,2025-01-26,1,2025-01-27,Delayed,8.9,310.1,1
O00568,2026-07-29,Kolkata-W1,Delhivery,West,Fashion,Wednesday,Winter,2026-08-04,0,2026-08-04,On Time,14.5,447.5,1
O00569,2026-01-07,Mumbai-W1,DTDC,Local,Electronics,Tuesday,Spring,2026-01-10,0,2026-01-10,On Time,12.3,778.5,3
O00570,2025-07-03,Kolkata-W1,BlueDart,East,Beauty,Monday,Festive,2025-07-08,4,2025-07-12,Delayed,7.8,599.9,1
O00571,2025-10-04,Bengaluru-W1,XpressBees,Regional,Home,Monday,Spring,2025-10-11,1,2025-10-12,Delayed,5.8,1055.8,1
O00572,2025-05-25,Bengaluru-W1,XpressBees,South,Beauty,Tuesday,Winter,2025-05-28,0,2025-05-28,On Time,7.9,611.4,3
O00573,2025-03-22,Delhi-W1,Delhivery,West,Fashion,Saturday,Spring,2025-03-28,2,2025-03-30,Delayed,8.8,710.3,1
O00574,2025-11-18,Delhi-W1,DTDC,West,Electronics,Saturday,Winter,2025-11-23,0,2025-11-23,On Time,6.7,1553.9,2
O00575,2026-03-11,Mumbai-W1,DTDC,Local,Fashion,Saturday,Monsoon,2026-03-14,2,2026-03-16,Delayed,4.6,1592.7,1
O00576,2025-02-12,Hyderabad-W1,Delhivery,Regional,Sports,Thursday,Spring,2025-02-17,4,2025-02-21,Delayed,9.2,1490.7,3
O00577,2025-11-09,Bengaluru-W1,Delhivery,East,Fashion,Friday,Winter,2025-11-13,2,2025-11-15,Delayed,11.4,1557.4,1
O00578,2025-10-20,Kolkata-W1,BlueDart,East,Fashion,Monday,Monsoon,2025-10-27,1,2025-10-28,Delayed,10.5,1027.7,1
O00579,2025-03-10,Hyderabad-W1,DTDC,South,Beauty,Tuesday,Festive,2025-03-14,3,2025-03-17,Delayed,3.8,1165.0,1
O00580,2025-02-25,Bengaluru-W1,XpressBees,East,Fashion,Wednesday,Summer,2025-02-27,0,2025-02-27,On Time,23.0,1005.1,2
O00581,2025-07-23,Mumbai-W1,Delhivery,East,Home,Sunday,Winter,2025-07-29,1,2025-07-30,Delayed,26.4,1415.1,3
O00582,2026-02-24,Bengaluru-W1,BlueDart,Regional,Beauty,Wednesday,Festive,2026-03-03,3,2026-03-06,Delayed,13.1,994.0,3
O00583,2026-07-21,Delhi-W1,XpressBees,Regional,Beauty,Sunday,Monsoon,2026-07-24,2,2026-07-26,Delayed,14.8,204.4,3
O00584,2026-07-04,Kolkata-W1,DTDC,South,Sports,Thursday,Festive,2026-07-09,3,2026-07-12,Delayed,10.2,1458.2,3
O00585,2025-08-31,Kolkata-W1,Delhivery,West,Home,Monday,Spring,2025-09-02,1,2025-09-03,Delayed,11.0,1370.3,3
O00586,2025-07-20,Delhi-W1,Delhivery,Local,Fashion,Friday,Summer,2025-07-26,1,2025-07-27,Delayed,2.3,1477.4,2
O00587,2026-04-19,Hyderabad-W1,BlueDart,South,Sports,Monday,Winter,2026-04-25,0,2026-04-25,On Time,8.2,346.8,3
O00588,2026-06-11,Delhi-W1,BlueDart,North,Home,Sunday,Monsoon,2026-06-17,2,2026-06-19,Delayed,8.3,492.6,2
O00589,2025-03-18,Kolkata-W1,DTDC,East,Sports,Saturday,Summer,2025-03-21,0,2025-03-21,On Time,25.9,535.9,2
O00590,2026-04-23,Mumbai-W1,Delhivery,Local,Electronics,Wednesday,Monsoon,2026-04-30,1,2026-05-01,Delayed,7.2,917.0,2
O00591,2026-03-16,Hyderabad-W1,BlueDart,West,Fashion,Monday,Festive,2026-03-20,4,2026-03-24,Delayed,22.8,245.3,1
O00592,2025-09-20,Bengaluru-W1,Delhivery,West,Sports,Wednesday,Monsoon,2025-09-22,2,2025-09-24,Delayed,8.9,696.8,1
O00593,2025-07-04,Mumbai-W1,DTDC,Regional,Electronics,Tuesday,Monsoon,2025-07-07,2,2025-07-09,Delayed,6.5,332.0,1
O00594,2025-02-24,Hyderabad-W1,Delhivery,North,Fashion,Tuesday,Festive,2025-03-01,4,2025-03-05,Delayed,2.4,480.2,1
O00595,2025-11-04,Kolkata-W1,XpressBees,West,Sports,Wednesday,Festive,2025-11-07,2,2025-11-09,Delayed,10.9,1273.0,1
O00596,2026-05-31,Kolkata-W1,Delhivery,North,Sports,Friday,Summer,2026-06-05,0,2026-06-05,On Time,5.1,1539.4,1
O00597,2025-10-26,Mumbai-W1,EcomExpress,East,Sports,Friday,Winter,2025-10-31,2,2025-11-02,Delayed,2.6,46.1,2
O00598,2026-07-06,Hyderabad-W1,EcomExpress,Regional,Sports,Monday,Festive,2026-07-12,5,2026-07-17,Delayed,13.0,1020.8,2
O00599,2025-08-18,Bengaluru-W1,DTDC,Local,Beauty,Wednesday,Summer,2025-08-21,1,2025-08-22,Delayed,11.2,69.7,3
O00600,2026-01-12,Bengaluru-W1,DTDC,Regional,Sports,Thursday,Monsoon,2026-01-16,2,2026-01-18,Delayed,11.8,158.0,2
O00601,2025-10-13,Delhi-W1,DTDC,East,Beauty,Friday,Monsoon,2025-10-18,0,2025-10-18,On Time,8.9,1270.6,1
O00602,2025-05-18,Mumbai-W1,XpressBees,West,Beauty,Sunday,Spring,2025-05-24,0,2025-05-24,On Time,5.4,1325.4,1
O00603,2026-04-23,Hyderabad-W1,XpressBees,North,Electronics,Friday,Festive,2026-04-27,2,2026-04-29,Delayed,4.1,1466.1,2
O00604,2025-01-07,Mumbai-W1,Delhivery,East,Fashion,Saturday,Summer,2025-01-10,0,2025-01-10,On Time,21.0,856.3,1
O00605,2026-02-23,Bengaluru-W1,BlueDart,West,Beauty,Tuesday,Summer,2026-02-27,2,2026-03-01,Delayed,13.7,1548.4,1
O00606,2026-04-17,Hyderabad-W1,EcomExpress,South,Home,Friday,Winter,2026-04-20,3,2026-04-23,Delayed,16.0,304.5,1
O00607,2026-02-24,Kolkata-W1,EcomExpress,North,Beauty,Sunday,Summer,2026-03-01,4,2026-03-05,Delayed,8.0,453.2,3
O00608,2025-10-03,Kolkata-W1,EcomExpress,East,Home,Friday,Festive,2025-10-05,5,2025-10-10,Delayed,5.0,246.4,3
O00609,2026-07-15,Hyderabad-W1,Delhivery,Local,Electronics,Sunday,Summer,2026-07-17,3,2026-07-20,Delayed,4.6,1436.6,1
O00610,2026-08-31,Mumbai-W1,Delhivery,Local,Home,Saturday,Spring,2026-09-07,3,2026-09-10,Delayed,9.3,415.5,1
O00611,2026-07-25,Mumbai-W1,DTDC,West,Electronics,Sunday,Monsoon,2026-08-01,1,2026-08-02,Delayed,5.1,284.1,1
O00612,2025-03-31,Kolkata-W1,BlueDart,West,Electronics,Friday,Monsoon,2025-04-05,1,2025-04-06,Delayed,2.1,1123.5,1
O00613,2025-10-09,Kolkata-W1,DTDC,Local,Electronics,Saturday,Summer,2025-10-13,2,2025-10-15,Delayed,12.6,143.4,1
O00614,2026-07-02,Bengaluru-W1,Delhivery,South,Home,Wednesday,Summer,2026-07-05,1,2026-07-06,Delayed,16.0,85.6,1
O00615,2025-06-20,Hyderabad-W1,XpressBees,Regional,Home,Wednesday,Summer,2025-06-22,2,2025-06-24,Delayed,6.0,196.6,1
O00616,2025-12-21,Mumbai-W1,DTDC,Local,Electronics,Tuesday,Summer,2025-12-24,0,2025-12-24,On Time,2.6,5.4,3
O00617,2025-07-23,Bengaluru-W1,Delhivery,West,Electronics,Monday,Spring,2025-07-28,1,2025-07-29,Delayed,9.8,1256.1,1
O00618,2025-10-16,Mumbai-W1,Delhivery,West,Fashion,Saturday,Festive,2025-10-20,6,2025-10-26,Delayed,7.9,1014.2,1
O00619,2026-04-07,Kolkata-W1,XpressBees,South,Electronics,Friday,Spring,2026-04-10,1,2026-04-11,Delayed,6.8,381.7,1
O00620,2025-06-22,Hyderabad-W1,XpressBees,Local,Sports,Monday,Spring,2025-06-26,3,2025-06-29,Delayed,11.6,423.2,1
O00621,2025-10-28,Delhi-W1,XpressBees,South,Fashion,Wednesday,Spring,2025-10-30,3,2025-11-02,Delayed,9.5,1460.7,3
O00622,2026-08-23,Hyderabad-W1,BlueDart,Local,Fashion,Friday,Monsoon,2026-08-26,1,2026-08-27,Delayed,11.4,905.8,3
O00623,2026-06-13,Delhi-W1,Delhivery,Regional,Fashion,Monday,Spring,2026-06-19,3,2026-06-22,Delayed,9.2,1258.9,2
O00624,2025-05-20,Bengaluru-W1,XpressBees,East,Sports,Saturday,Summer,2025-05-22,0,2025-05-22,On Time,5.1,817.7,1
O00625,2025-10-05,Delhi-W1,BlueDart,Local,Fashion,Saturday,Spring,2025-10-09,2,2025-10-11,Delayed,4.8,431.7,1
O00626,2026-05-26,Delhi-W1,EcomExpress,East,Fashion,Monday,Summer,2026-05-31,5,2026-06-05,Delayed,8.9,1746.9,3
O00627,2025-12-12,Bengaluru-W1,EcomExpress,Local,Home,Sunday,Festive,2025-12-18,4,2025-12-22,Delayed,15.3,1020.3,1
O00628,2025-05-20,Hyderabad-W1,EcomExpress,Regional,Home,Saturday,Monsoon,2025-05-27,5,2025-06-01,Delayed,9.4,240.1,1
O00629,2025-04-24,Bengaluru-W1,Delhivery,West,Electronics,Thursday,Festive,2025-04-27,4,2025-05-01,Delayed,5.6,733.9,1
O00630,2026-08-03,Kolkata-W1,BlueDart,East,Electronics,Wednesday,Festive,2026-08-10,5,2026-08-15,Delayed,9.8,596.2,1
O00631,2026-05-22,Kolkata-W1,BlueDart,South,Beauty,Tuesday,Monsoon,2026-05-24,2,2026-05-26,Delayed,10.1,389.3,2
O00632,2026-01-01,Delhi-W1,EcomExpress,Local,Sports,Tuesday,Summer,2026-01-04,4,2026-01-08,Delayed,5.1,1680.5,1
O00633,2026-02-01,Bengaluru-W1,DTDC,West,Home,Thursday,Summer,2026-02-04,1,2026-02-05,Delayed,26.2,1586.3,1
O00634,2025-04-21,Bengaluru-W1,EcomExpress,Local,Electronics,Monday,Summer,2025-04-27,5,2025-05-02,Delayed,14.8,362.5,1
O00635,2025-12-24,Bengaluru-W1,Delhivery,South,Sports,Saturday,Monsoon,2025-12-30,3,2026-01-02,Delayed,8.0,637.1,2
O00636,2025-08-26,Hyderabad-W1,EcomExpress,Regional,Fashion,Thursday,Spring,2025-09-01,3,2025-09-04,Delayed,25.0,1373.4,2
O00637,2025-01-03,Mumbai-W1,EcomExpress,North,Sports,Thursday,Winter,2025-01-09,4,2025-01-13,Delayed,10.9,379.3,1
O00638,2026-02-08,Mumbai-W1,BlueDart,Local,Home,Saturday,Spring,2026-02-13,0,2026-02-13,On Time,10.4,1066.9,2
O00639,2025-01-25,Mumbai-W1,EcomExpress,South,Beauty,Wednesday,Spring,2025-01-29,2,2025-01-31,Delayed,19.8,1261.1,3
O00640,2026-05-24,Hyderabad-W1,XpressBees,North,Home,Saturday,Festive,2026-05-30,4,2026-06-03,Delayed,14.8,1178.9,1
O00641,2026-04-10,Bengaluru-W1,XpressBees,Local,Electronics,Saturday,Winter,2026-04-12,1,2026-04-13,Delayed,11.9,1273.0,1
O00642,2025-03-02,Mumbai-W1,DTDC,East,Electronics,Sunday,Summer,2025-03-05,2,2025-03-07,Delayed,6.7,1273.5,1
O00643,2026-05-23,Bengaluru-W1,Delhivery,West,Sports,Friday,Spring,2026-05-30,1,2026-05-31,Delayed,8.8,1736.8,1
O00644,2025-05-03,Delhi-W1,Delhivery,West,Home,Monday,Monsoon,2025-05-09,1,2025-05-10,Delayed,7.9,627.0,2
O00645,2026-05-12,Mumbai-W1,BlueDart,South,Electronics,Tuesday,Spring,2026-05-14,2,2026-05-16,Delayed,5.6,1582.1,1
O00646,2025-02-24,Delhi-W1,Delhivery,East,Fashion,Tuesday,Summer,2025-03-01,1,2025-03-02,Delayed,31.3,44.1,1
O00647,2025-06-12,Hyderabad-W1,DTDC,Regional,Fashion,Thursday,Spring,2025-06-14,3,2025-06-17,Delayed,14.9,522.3,1
O00648,2025-02-08,Kolkata-W1,XpressBees,North,Beauty,Sunday,Festive,2025-02-15,4,2025-02-19,Delayed,7.7,92.3,1
O00649,2025-03-24,Hyderabad-W1,BlueDart,South,Sports,Thursday,Festive,2025-03-31,2,2025-04-02,Delayed,11.2,1173.9,2
O00650,2026-06-30,Hyderabad-W1,XpressBees,Local,Electronics,Thursday,Spring,2026-07-02,2,2026-07-04,Delayed,8.0,185.9,3
O00651,2025-04-23,Hyderabad-W1,DTDC,West,Beauty,Monday,Festive,2025-04-28,4,2025-05-02,Delayed,5.0,1523.0,1
O00652,2026-03-01,Mumbai-W1,BlueDart,Local,Fashion,Thursday,Monsoon,2026-03-08,2,2026-03-10,Delayed,2.0,1165.6,3
O00653,2025-08-18,Delhi-W1,EcomExpress,North,Beauty,Thursday,Winter,2025-08-23,4,2025-08-27,Delayed,11.8,56.7,2
O00654,2025-10-10,Mumbai-W1,Delhivery,East,Beauty,Friday,Spring,2025-10-13,3,2025-10-16,Delayed,9.0,1288.0,1
O00655,2025-10-14,Kolkata-W1,DTDC,East,Electronics,Monday,Monsoon,2025-10-20,1,2025-10-21,Delayed,17.5,1552.4,1
O00656,2025-06-04,Hyderabad-W1,BlueDart,South,Electronics,Wednesday,Monsoon,2025-06-11,3,2025-06-14,Delayed,6.1,1191.7,1
O00657,2025-06-14,Bengaluru-W1,XpressBees,South,Electronics,Sunday,Monsoon,2025-06-16,2,2025-06-18,Delayed,17.5,59.8,1
O00658,2025-07-01,Kolkata-W1,BlueDart,East,Sports,Wednesday,Summer,2025-07-05,0,2025-07-05,On Time,18.7,1545.0,1
O00659,2025-08-27,Delhi-W1,EcomExpress,South,Beauty,Saturday,Spring,2025-08-31,2,2025-09-02,Delayed,2.8,1319.8,2
O00660,2025-12-05,Kolkata-W1,DTDC,East,Beauty,Friday,Spring,2025-12-08,1,2025-12-09,Delayed,16.0,684.3,1
O00661,2026-05-27,Mumbai-W1,BlueDart,North,Sports,Tuesday,Spring,2026-05-31,1,2026-06-01,Delayed,14.4,594.9,2
O00662,2025-09-23,Bengaluru-W1,DTDC,South,Fashion,Saturday,Winter,2025-09-26,4,2025-09-30,Delayed,8.4,866.3,1
O00663,2025-07-06,Mumbai-W1,DTDC,East,Home,Wednesday,Monsoon,2025-07-12,1,2025-07-13,Delayed,17.3,1561.4,1
O00664,2025-02-09,Hyderabad-W1,XpressBees,South,Fashion,Monday,Spring,2025-02-12,2,2025-02-14,Delayed,15.6,457.4,1
O00665,2026-05-08,Hyderabad-W1,Delhivery,Local,Sports,Tuesday,Festive,2026-05-13,6,2026-05-19,Delayed,9.6,186.2,1
O00666,2026-01-26,Kolkata-W1,EcomExpress,West,Beauty,Thursday,Summer,2026-01-31,3,2026-02-03,Delayed,2.7,1557.0,2
O00667,2025-09-17,Hyderabad-W1,BlueDart,Local,Beauty,Monday,Winter,2025-09-22,2,2025-09-24,Delayed,7.5,52.2,2
O00668,2025-06-25,Hyderabad-W1,Delhivery,Regional,Electronics,Tuesday,Summer,2025-07-02,5,2025-07-07,Delayed,16.2,1640.2,2
O00669,2025-11-25,Delhi-W1,XpressBees,East,Electronics,Wednesday,Monsoon,2025-11-30,0,2025-11-30,On Time,10.8,553.8,1
O00670,2025-07-19,Delhi-W1,Delhivery,Regional,Beauty,Saturday,Festive,2025-07-24,3,2025-07-27,Delayed,6.5,917.3,3
O00671,2025-07-15,Mumbai-W1,DTDC,East,Beauty,Thursday,Monsoon,2025-07-20,3,2025-07-23,Delayed,9.2,242.5,2
O00672,2026-08-12,Mumbai-W1,DTDC,West,Electronics,Thursday,Spring,2026-08-17,0,2026-08-17,On Time,9.6,1624.5,2
O00673,2026-06-15,Delhi-W1,EcomExpress,South,Electronics,Sunday,Summer,2026-06-22,3,2026-06-25,Delayed,4.9,1351.0,1
O00674,2025-03-03,Kolkata-W1,BlueDart,East,Fashion,Monday,Festive,2025-03-08,2,2025-03-10,Delayed,6.4,1663.9,1
O00675,2025-11-23,Delhi-W1,BlueDart,Local,Beauty,Saturday,Summer,2025-11-28,1,2025-11-29,Delayed,29.9,1231.4,1
O00676,2025-10-08,Mumbai-W1,XpressBees,South,Beauty,Thursday,Winter,2025-10-14,1,2025-10-15,Delayed,0.9,336.5,1
O00677,2025-08-15,Bengaluru-W1,EcomExpress,West,Sports,Tuesday,Festive,2025-08-22,4,2025-08-26,Delayed,9.1,558.3,1
O00678,2025-02-27,Hyderabad-W1,BlueDart,Local,Fashion,Sunday,Winter,2025-03-04,1,2025-03-05,Delayed,16.2,878.9,3
O00679,2026-04-22,Bengaluru-W1,DTDC,South,Home,Sunday,Festive,2026-04-25,2,2026-04-27,Delayed,9.0,1095.0,1
O00680,2026-01-11,Bengaluru-W1,EcomExpress,East,Home,Friday,Spring,2026-01-17,3,2026-01-20,Delayed,5.9,1668.0,1
O00681,2025-08-31,Hyderabad-W1,Delhivery,East,Home,Wednesday,Summer,2025-09-07,1,2025-09-08,Delayed,7.1,694.2,1
O00682,2026-01-02,Delhi-W1,EcomExpress,Local,Electronics,Monday,Summer,2026-01-06,4,2026-01-10,Delayed,25.5,1267.0,1
O00683,2026-05-15,Kolkata-W1,EcomExpress,North,Home,Saturday,Monsoon,2026-05-17,2,2026-05-19,Delayed,13.4,1730.0,1
O00684,2025-09-09,Bengaluru-W1,BlueDart,East,Sports,Friday,Festive,2025-09-16,3,2025-09-19,Delayed,12.9,278.5,1
O00685,2025-11-18,Kolkata-W1,XpressBees,North,Electronics,Friday,Festive,2025-11-24,2,2025-11-26,Delayed,8.4,1553.6,1
O00686,2026-01-11,Mumbai-W1,XpressBees,South,Electronics,Monday,Winter,2026-01-16,0,2026-01-16,On Time,10.4,760.2,1
O00687,2026-02-13,Bengaluru-W1,BlueDart,North,Home,Tuesday,Festive,2026-02-19,4,2026-02-23,Delayed,4.3,1319.7,1
O00688,2026-05-03,Mumbai-W1,BlueDart,Local,Electronics,Saturday,Summer,2026-05-05,2,2026-05-07,Delayed,26.4,531.9,1
O00689,2025-12-09,Delhi-W1,BlueDart,Regional,Fashion,Wednesday,Festive,2025-12-11,6,2025-12-17,Delayed,14.0,604.5,1
O00690,2025-08-28,Bengaluru-W1,XpressBees,Regional,Fashion,Monday,Monsoon,2025-09-04,4,2025-09-08,Delayed,9.1,53.7,3
O00691,2025-05-19,Mumbai-W1,BlueDart,Local,Home,Saturday,Monsoon,2025-05-24,0,2025-05-24,On Time,10.0,1748.7,1
O00692,2025-05-02,Mumbai-W1,Delhivery,Regional,Sports,Friday,Summer,2025-05-07,3,2025-05-10,Delayed,12.2,1465.1,1
O00693,2026-02-24,Delhi-W1,Delhivery,Local,Electronics,Friday,Summer,2026-02-27,0,2026-02-27,On Time,4.3,173.6,3
O00694,2026-07-15,Kolkata-W1,DTDC,East,Beauty,Monday,Summer,2026-07-17,0,2026-07-17,On Time,7.3,1799.1,1
O00695,2025-10-31,Kolkata-W1,Delhivery,North,Home,Saturday,Festive,2025-11-05,4,2025-11-09,Delayed,4.4,1091.0,1
O00696,2025-04-25,Bengaluru-W1,EcomExpress,Regional,Electronics,Friday,Festive,2025-04-27,6,2025-05-03,Delayed,13.9,1537.4,3
O00697,2025-12-09,Delhi-W1,DTDC,East,Home,Monday,Spring,2025-12-12,1,2025-12-13,Delayed,3.3,124.7,1
O00698,2025-09-08,Bengaluru-W1,Delhivery,Regional,Home,Sunday,Winter,2025-09-12,1,2025-09-13,Delayed,4.6,704.1,1
O00699,2025-01-07,Kolkata-W1,EcomExpress,South,Sports,Monday,Festive,2025-01-09,4,2025-01-13,Delayed,15.0,1207.0,2
O00700,2026-08-12,Delhi-W1,Delhivery,Local,Beauty,Wednesday,Spring,2026-08-15,3,2026-08-18,Delayed,10.5,196.0,1
O00701,2025-06-28,Hyderabad-W1,EcomExpress,Local,Electronics,Monday,Spring,2025-07-01,4,2025-07-05,Delayed,23.8,882.6,1
O00702,2025-05-25,Delhi-W1,BlueDart,East,Home,Sunday,Monsoon,2025-05-28,0,2025-05-28,On Time,7.3,799.6,1
O00703,2026-02-20,Delhi-W1,EcomExpress,South,Home,Saturday,Festive,2026-02-26,6,2026-03-04,Delayed,8.1,392.8,1
O00704,2025-05-01,Hyderabad-W1,BlueDart,North,Electronics,Saturday,Spring,2025-05-08,0,2025-05-08,On Time,20.8,544.0,1
O00705,2025-05-04,Mumbai-W1,EcomExpress,South,Home,Friday,Monsoon,2025-05-09,5,2025-05-14,Delayed,17.6,1741.0,3
O00706,2025-05-30,Mumbai-W1,EcomExpress,South,Home,Thursday,Winter,2025-06-01,3,2025-06-04,Delayed,15.2,523.1,1
O00707,2026-02-01,Mumbai-W1,Delhivery,West,Home,Wednesday,Monsoon,2026-02-08,3,2026-02-11,Delayed,5.3,388.1,1
O00708,2026-01-16,Kolkata-W1,EcomExpress,North,Fashion,Saturday,Winter,2026-01-22,6,2026-01-28,Delayed,5.6,967.5,2
O00709,2025-01-01,Delhi-W1,Delhivery,North,Fashion,Friday,Summer,2025-01-03,1,2025-01-04,Delayed,8.6,1209.4,1
O00710,2025-09-01,Hyderabad-W1,EcomExpress,South,Beauty,Friday,Summer,2025-09-08,3,2025-09-11,Delayed,8.5,1306.5,1
O00711,2026-02-02,Kolkata-W1,XpressBees,Regional,Sports,Wednesday,Monsoon,2026-02-08,3,2026-02-11,Delayed,5.4,1358.9,1
O00712,2025-09-08,Hyderabad-W1,DTDC,West,Electronics,Wednesday,Summer,2025-09-13,2,2025-09-15,Delayed,7.1,71.1,3
O00713,2026-07-30,Kolkata-W1,Delhivery,Regional,Sports,Friday,Festive,2026-08-02,6,2026-08-08,Delayed,8.8,711.8,1
O00714,2025-10-26,Kolkata-W1,Delhivery,South,Sports,Sunday,Monsoon,2025-11-02,0,2025-11-02,On Time,17.0,1394.3,1
O00715,2025-10-24,Kolkata-W1,BlueDart,Regional,Fashion,Thursday,Spring,2025-10-31,2,2025-11-02,Delayed,19.9,1629.2,1
O00716,2026-05-15,Hyderabad-W1,XpressBees,North,Beauty,Sunday,Festive,2026-05-17,2,2026-05-19,Delayed,13.6,1085.9,1
O00717,2025-04-25,Bengaluru-W1,BlueDart,North,Sports,Tuesday,Monsoon,2025-04-28,1,2025-04-29,Delayed,2.9,98.9,1
O00718,2025-01-01,Kolkata-W1,XpressBees,Regional,Sports,Sunday,Winter,2025-01-06,2,2025-01-08,Delayed,18.4,717.0,1
O00719,2026-07-07,Mumbai-W1,XpressBees,North,Home,Friday,Summer,2026-07-09,3,2026-07-12,Delayed,13.7,138.2,2
O00720,2026-08-23,Delhi-W1,EcomExpress,Local,Electronics,Wednesday,Summer,2026-08-27,5,2026-09-01,Delayed,15.6,1348.6,1
O00721,2026-04-27,Bengaluru-W1,BlueDart,North,Beauty,Monday,Summer,2026-05-01,2,2026-05-03,Delayed,5.6,119.0,1
O00722,2026-08-23,Bengaluru-W1,DTDC,South,Electronics,Monday,Monsoon,2026-08-27,4,2026-08-31,Delayed,21.2,338.4,3
O00723,2026-05-25,Hyderabad-W1,XpressBees,East,Fashion,Wednesday,Festive,2026-05-30,3,2026-06-02,Delayed,7.9,753.4,1
O00724,2025-12-01,Bengaluru-W1,XpressBees,Regional,Sports,Sunday,Winter,2025-12-05,1,2025-12-06,Delayed,5.3,835.5,3
O00725,2026-04-10,Hyderabad-W1,Delhivery,West,Sports,Wednesday,Summer,2026-04-17,2,2026-04-19,Delayed,14.4,734.6,1
O00726,2025-05-21,Hyderabad-W1,EcomExpress,Regional,Electronics,Tuesday,Festive,2025-05-23,7,2025-05-30,Delayed,8.7,836.8,3
O00727,2026-08-06,Mumbai-W1,DTDC,North,Fashion,Saturday,Spring,2026-08-13,1,2026-08-14,Delayed,13.4,1285.3,1
O00728,2025-05-17,Kolkata-W1,XpressBees,North,Home,Wednesday,Spring,2025-05-21,2,2025-05-23,Delayed,7.0,667.8,1
O00729,2025-06-16,Bengaluru-W1,Delhivery,East,Home,Monday,Winter,2025-06-18,2,2025-06-20,Delayed,4.1,988.2,3
O00730,2025-12-09,Kolkata-W1,BlueDart,East,Sports,Thursday,Summer,2025-12-16,1,2025-12-17,Delayed,6.9,549.5,2
O00731,2026-02-14,Kolkata-W1,XpressBees,West,Sports,Wednesday,Spring,2026-02-19,2,2026-02-21,Delayed,3.4,639.8,3
O00732,2025-03-06,Kolkata-W1,Delhivery,South,Beauty,Tuesday,Festive,2025-03-09,2,2025-03-11,Delayed,13.7,1106.8,1
O00733,2026-08-04,Hyderabad-W1,BlueDart,Local,Electronics,Thursday,Festive,2026-08-11,4,2026-08-15,Delayed,1.1,885.4,3
O00734,2025-03-08,Kolkata-W1,EcomExpress,South,Sports,Tuesday,Spring,2025-03-14,5,2025-03-19,Delayed,17.7,1302.9,2
O00735,2026-03-09,Bengaluru-W1,BlueDart,West,Fashion,Thursday,Summer,2026-03-13,0,2026-03-13,On Time,3.6,1011.2,3
O00736,2025-02-19,Hyderabad-W1,XpressBees,Regional,Electronics,Wednesday,Winter,2025-02-25,4,2025-03-01,Delayed,16.4,1447.4,2
O00737,2025-11-10,Bengaluru-W1,DTDC,North,Beauty,Monday,Summer,2025-11-13,1,2025-11-14,Delayed,12.7,800.9,1
O00738,2025-11-05,Hyderabad-W1,BlueDart,South,Home,Thursday,Monsoon,2025-11-10,2,2025-11-12,Delayed,1.7,886.4,1
O00739,2026-08-26,Delhi-W1,DTDC,North,Beauty,Friday,Spring,2026-09-02,1,2026-09-03,Delayed,10.2,1207.6,2
O00740,2025-04-25,Delhi-W1,DTDC,North,Electronics,Saturday,Monsoon,2025-04-30,3,2025-05-03,Delayed,3.2,402.1,2
O00741,2026-07-23,Delhi-W1,BlueDart,South,Home,Tuesday,Spring,2026-07-26,2,2026-07-28,Delayed,10.2,697.7,2
O00742,2025-12-08,Delhi-W1,EcomExpress,South,Fashion,Thursday,Winter,2025-12-14,3,2025-12-17,Delayed,5.7,1126.6,1
O00743,2026-06-14,Hyderabad-W1,BlueDart,East,Home,Tuesday,Summer,2026-06-21,2,2026-06-23,Delayed,1.7,56.8,1
O00744,2026-05-10,Kolkata-W1,Delhivery,West,Home,Monday,Summer,2026-05-14,2,2026-05-16,Delayed,12.3,789.4,2
O00745,2025-09-26,Mumbai-W1,DTDC,West,Fashion,Tuesday,Spring,2025-09-28,1,2025-09-29,Delayed,8.5,1079.9,1
O00746,2025-03-21,Mumbai-W1,XpressBees,Local,Sports,Tuesday,Festive,2025-03-26,4,2025-03-30,Delayed,9.0,1741.4,1
O00747,2026-04-01,Delhi-W1,DTDC,East,Sports,Friday,Monsoon,2026-04-04,3,2026-04-07,Delayed,2.0,1579.2,2
O00748,2025-10-26,Kolkata-W1,XpressBees,Local,Home,Tuesday,Summer,2025-11-02,0,2025-11-02,On Time,1.8,508.9,1
O00749,2025-07-21,Bengaluru-W1,Delhivery,South,Home,Thursday,Summer,2025-07-27,0,2025-07-27,On Time,7.4,915.4,1
O00750,2026-05-18,Kolkata-W1,Delhivery,West,Beauty,Tuesday,Spring,2026-05-22,0,2026-05-22,On Time,16.1,106.3,1
